ticker,drug_name,indication,v_actual_date,disease_genetic_basis,feat_genetic_basis_encoded,feat_heritability_proxy_score,feat_heritability_level,feat_disease_molecular_heterogeneity_score,feat_rare_disease_flag,feat_oncology_flag,mesh_level1,issue,root_cause,imputation_in_training,conflict
IFRX,IFX-1,Hidradenitis Suppurativa (HS),2019-06-05,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
XERS,Glucagon RTU Injection With Insulin Pump Reduction,Hypoglycemia,2020-03-26,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
VNDA,Tasimelteon,Jet Lag Type Insomnia,2018-03-15,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
CGTX,Oxytocin nasal spray,Cold Exposure,2022-08-01,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
KNSA,Rilonacept,Recurrent Pericarditis,2020-06-08,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
AXSM,AXS-05,Major Depressive Disorder,2018-12-31,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
AXSM,AXS-12 (Reboxetine),Narcolepsy; Cataplexy Narcolepsy; Excessive Sleepiness,2019-12-03,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
PTGX,PTG-300,Hereditary Hemochromatosis,2021-10-11,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
ABEO,LZRSE-Col7A1 Engineered Autologous Epidermal Sheets,Epidermolysis Bullosa Dystrophica; Epidermolysis Bullosa,2022-03-11,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
QURE,rAAV2/5-hNAGLU,Sanfilippo Syndrome B,2019-12-03,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
KMDA,KamRAB - HRIG,Rabies,2019-11-21,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
ACRS,A-101,Common Wart,2019-11-21,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
ZVRA,KP415 oral capsule,ADHD,2019-06-14,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
FOLD,Migalastat HCl 150 mg,Fabry Disease,2021-02-12,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
MIRM,LUM001 (Maralixibat),Alagille Syndrome,2020-06-04,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
ABEO,EB-101,Epidermolysis Bullosa; Recessive Dystrophic Epidermolysis Bullosa,2022-10-10,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
HRMY,ZYN002,22Q11.2 Deletion Syndrome,2022-11-01,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
TNXP,TNX-102 SL 5.6 mg,PTSD,2019-10-02,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
AXSM,AXS-07 (MoSEIC meloxicam and rizatriptan),Migraine,2019-12-10,,,0.4,1.0,0.5,0,0,Nervous System Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,Doxorubicin Hydrochloride,Advanced Adult Hepatocellular Carcinoma; Recurrent Hepatocellular Carcinoma; Stage III Hepatocellular Carcinoma AJCC v7; Stage IIIA Hepatocellular Carcinoma AJCC v7; Stage IIIB Hepatocellular Carcinoma AJCC v7; Stage IIIC Hepatocellular Carcinoma AJCC v7; Stage IV Hepatocellular Carcinoma AJCC v7; Stage IVA Hepatocellular Carcinoma AJCC v7; Stage IVB Hepatocellular Carcinoma AJCC v7; Unresectable Hepatocellular Carcinoma,2015-05-21,,,0.4,1.0,0.6,0,1,Neoplasms,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
OSTX,OST-HER2,,2024-07-24,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,3-Dimensional Conformal Radiation Therapy,Anaplastic Astrocytoma; Brain Stem Glioma; Childhood Mixed Glioma; Fibrillary Astrocytoma; Giant Cell Glioblastoma; Glioblastoma; Gliosarcoma; Untreated Childhood Anaplastic Astrocytoma; Untreated Childhood Brain Stem Glioma; Untreated Childhood Fibrillary Astrocytoma; Untreated Childhood Giant Cell Glioblastoma; Untreated Childhood Glioblastoma; Untreated Childhood Gliosarcoma,2018-03-28,,,0.4,1.0,0.6,0,1,Neoplasms,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,placebo ring,Human Immunodeficiency Virus,2016-07-05,,,0.4,1.0,0.5,0,0,Immune System Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,TMT Lotion,Atopic Dermatitis (AD),2019-05-14,,,0.4,1.0,0.5,0,0,Immune System Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,Bevacizumab,Rectal Adenocarcinoma; Stage II Rectal Cancer AJCC v7; Stage III Rectal Cancer AJCC v7,2013-08-12,,,0.4,1.0,0.6,0,1,Neoplasms,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,Miltefosine,Post Kala Azar Dermal Leishmaniasis,2019-06-30,,,0.4,1.0,0.5,0,0,Skin Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,N-acetylcysteine,Neuromuscular Disease,2018-05-30,,,0.4,1.0,0.5,0,0,Nervous System Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,Diacerein,"Osteoarthritis; Osteoarthritis, Knee",2018-06-26,,,0.4,1.0,0.5,0,0,Musculoskeletal Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,Epinephrine,Anaphylaxis; Hypotension; Bronchospasm; Angioedema,2018-07-31,,,0.4,1.0,0.5,0,0,Respiratory Tract Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,Sunitinib Malate,Endometrial Adenocarcinoma; Endometrial Endometrioid Adenocarcinoma; Endometrial Serous Adenocarcinoma; Recurrent Uterine Corpus Carcinoma; Stage IVA Uterine Corpus Cancer AJCC v7; Stage IVB Uterine Corpus Cancer AJCC v7; Uterine Carcinosarcoma; Uterine Corpus Carcinosarcoma,2019-02-12,,,0.4,1.0,0.6,0,1,Neoplasms,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
MDGL,MGL-3196 (resmetirom),Heterozygous Familial Hypercholesterolemia,2018-01-19,,,0.4,1.0,0.5,0,0,,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,DEC-205/NY-ESO-1 Fusion Protein CDX-1401,Cutaneous Melanoma; Melanoma; Melanoma of Unknown Primary; Mucosal Melanoma; Ocular Melanoma; Stage IIB Cutaneous Melanoma AJCC v6 and v7; Stage IIC Cutaneous Melanoma AJCC v6 and v7; Stage III Cutaneous Melanoma AJCC v7; Stage IIIA Cutaneous Melanoma AJCC v7; Stage IIIB Cutaneous Melanoma AJCC v7; Stage IIIC Cutaneous Melanoma AJCC v7; Stage IV Cutaneous Melanoma AJCC v6 and v7,2016-03-28,,,0.4,1.0,0.6,0,1,Neoplasms,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,ISIS 304801,Lipodystrophy,2019-09-26,,,0.4,1.0,0.5,0,0,Musculoskeletal Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,ZX008 (Fenfluramine Hydrochloride),Dravet Syndrome,2018-06-05,,,0.4,1.0,0.5,0,0,Nervous System Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
BHC,brinzolamide 1% ophthalmic suspension,Glaucoma; Open Angle or Ocular Hypertension,2018-11-17,,,0.4,1.0,0.5,0,0,Cardiovascular Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
TGTX,Ublituximab,Multiple Sclerosis,2017-09-27,,,0.4,1.0,0.5,0,0,Nervous System Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,brentuximab vedotin,Relapsed or Refractory EBV-and CD30-positive Lymphomas,2019-04-02,,,0.4,1.0,0.6,0,1,Neoplasms,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
AKBA,IW-1973,Heart Failure With Preserved Ejection Fraction,2019-08-19,,,0.4,1.0,0.5,0,0,Cardiovascular Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,Idebenone,Multiple Sclerosis; Primary Progressive Multiple Sclerosis,2018-10-31,,,0.4,1.0,0.5,0,0,Nervous System Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
ACAD,Pimavanserin,Schizophrenia,2019-05-28,,,0.4,1.0,0.5,0,0,Nervous System Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,5-Fluoro-2'-Deoxycytidine (FdCyd) + Tetrahydrouridine (THU),Head and Neck Neoplasms; Lung Neoplasms; Urinary Bladder Neoplasms; Breast Neoplasms,2019-04-11,,,0.4,1.0,0.6,0,1,Neoplasms,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,Liothyronine,Insulin Resistance; Diabetes Mellitus; Abnormal Glucose Metabolism,2018-09-18,,,0.4,1.0,0.5,0,0,Endocrine System Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,Visualase Thermal Therapy System,Prostate Cancer; Prostatic Neoplasms,2017-01-01,,,0.4,1.0,0.6,0,1,Neoplasms,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
NRC,Cardiac Real-time MRI RHC (Right Heart Catheterization),Caridovascular Disease; Congenital Heart Disease; Pulmonary Hypertension,2019-03-21,,,0.4,1.0,0.5,0,0,Cardiovascular Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
SRPT,eteplirsen,Duchenne Muscular Dystrophy (DMD),2018-12-17,,,0.4,1.0,0.5,0,0,Musculoskeletal Diseases,encoded=NaN_imputed_to_0_in_training; level=1_from_0.40_null_fallback,disease_genetic_basis is NaN (not classified by enrich_disease_biology.py),feat_genetic_basis_encoded NaN -> 0.0 (ORDINAL_INT_FEATURES fillna),encoded=0 normally means none->proxy=0.10->level=0; but these get proxy=0.40->level=1
