ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_days_to_primary_completion,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_active_not_recruiting_flag,feat_blinded_flag,feat_cns_flag,feat_completed_flag,feat_oncology_flag,feat_open_label_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_rare_disease_flag,feat_recent_asset_event_flag,feat_recent_company_event_flag,feat_recent_completion_flag,feat_small_trial_flag,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Respiratory,feat_completion_recency_bucket_far_180_plus,feat_completion_recency_bucket_imminent_0_30,feat_completion_recency_bucket_medium_91_180,feat_completion_recency_bucket_near1_90,feat_completion_recency_bucket_past,feat_completion_recency_bucket_unknown,split
KZIA,2025-07-09,Paxalisib,NCT05009992,1,1,0.0,0.0449,4,904.0,0.2773,0.0,249.0,365.0,0.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,val
INKT,2025-07-15,agenT-797,NCT05108623,1,1,0.0,0.2782,2,-556.0,0.2773,0.0,249.0,799.0,0.0,0,0,1.0,1,1,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
CGTX,2025-07-16,CT1812 (zervimesine),NCT03507790,0,1,0.0,0.4085,4,-413.0,0.2773,0.0,249.0,443.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
PMN,2025-07-21,PMN310,NCT06750432,1,1,0.0,0.3043,2,498.0,0.2773,0.0,249.0,1261.0,1.0,1,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
ABVX,2025-07-22,ABX464,NCT05507216,0,1,0.0,0.0615,1,-28.0,0.2773,0.0,249.0,120.5,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,val
IXHL,2025-07-30,IHL-42X,NCT06146101,0,3,0.0,1.3617,3,489.0,0.2773,0.0,602.0,602.0,1.0,1,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
IXHL,2025-07-30,IHL-42X,NCT06146101,0,4,0.0,1.3617,4,489.0,0.2773,0.0,0.0,0.0,1.0,1,1,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
IXHL,2025-07-25,IHL-42X,NCT06146101,1,5,0.0,1.3617,5,489.0,0.2773,0.0,0.0,0.0,1.0,1,1,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
IXHL,2025-07-30,IHL-42X,NCT06146101,0,6,0.0,1.3617,6,489.0,0.2773,0.0,0.0,0.0,1.0,1,1,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
CRNX,2025-08-01,atumelnant (CRN04894),NCT05907291,0,1,0.0,0.244,4,21.0,0.2773,0.0,249.0,690.0,0.0,0,0,1.0,0,1,1.0,1.0,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,val
SPRB,2025-08-01,TA-ERT,NCT02317640,0,1,0.0,0.182,1,-1035.0,0.2773,0.0,249.0,120.5,0.0,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
PALI,2025-08-07,PALI-2108,NCT07428096,0,3,0.0,0.0197,3,176.0,0.2773,0.0,0.0,0.0,1.0,1,0,0.0,0,1,0.0,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,val
PALI,2025-08-07,PALI-2108,NCT07428096,0,1,0.0,0.0197,1,176.0,0.2773,0.0,249.0,120.5,1.0,1,0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,val
PALI,2025-08-07,PALI-2108,NCT07428096,0,4,0.0,0.0197,4,176.0,0.2773,0.0,0.0,0.0,1.0,1,0,0.0,0,1,0.0,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,val
PALI,2025-08-07,PALI-2108,NCT07428096,0,2,0.0,0.0197,2,176.0,0.2773,0.0,0.0,0.0,1.0,1,0,0.0,0,1,0.0,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,val
LLY,2025-08-08,Orforglipron,NCT06192108,0,3,0.0,0.0073,105,49.0,0.2773,0.0,48.0,47.0,0.0,0,0,1.0,0,1,0.0,1.0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,val
IXHL,2025-08-08,IHL-42X,NCT06146101,0,9,0.0,1.3617,9,480.0,0.2773,0.0,0.0,0.0,1.0,1,1,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
IXHL,2025-08-08,IHL-42X,NCT06146101,0,7,0.0,1.3617,7,480.0,0.2773,0.0,9.0,9.0,1.0,1,1,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
IXHL,2025-08-08,IHL-42X,NCT06146101,0,8,0.0,1.3617,8,480.0,0.2773,0.0,0.0,0.0,1.0,1,1,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
ARCT,2025-08-11,ARCT-2138 and ARCT-2304,NCT06125691,0,1,0.0,0.7716,3,-366.0,0.2773,0.0,249.0,306.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,val
TNXP,2025-08-12,TNX-102 SL (Tonmya),NCT03841773,1,1,0.0,1.0644,11,-1936.0,0.2773,0.0,249.0,187.0,0.0,1,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
GALT,2025-08-14,belapectin,NCT02462967,0,3,0.0,0.0599,3,-2874.0,0.2773,0.0,237.0,237.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,val
MRK,2025-08-14,Bomedemstat,NCT05223920,0,2,0.0,0.0476,134,-357.0,0.2773,0.0,1255.0,66.0,0.0,0,0,1.0,0,1,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,val
ENLV,2025-08-18,Allocetra,NCT06233474,1,2,0.0,0.0667,3,209.0,0.2773,0.0,494.0,494.0,1.0,1,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,val
ABBV,2025-08-08,Bimatoprost (SR),NCT03850782,0,1,0.0,0.0128,99,-10.0,0.2773,0.0,249.0,57.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
VKTX,2025-08-19,VK2735,NCT06068946,1,3,0.0,0.2674,4,-539.0,0.2773,0.0,539.0,539.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,val
MRK,2025-08-31,Vericiguat,NCT05093933,0,1,0.0,0.0476,135,-284.0,0.2773,0.0,249.0,17.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
PFE,2025-09-01,(Part C) MET097,NCT06857617,0,1,0.0,0.0953,109,-241.0,0.2773,0.0,249.0,17.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,val
UTHR,2025-09-02,Tyvaso,NCT00643604,1,1,0.0,0.256,1,-5723.0,0.2773,0.0,249.0,120.5,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
CCCC,2025-09-03,cemsidomide,NCT04756726,0,1,0.0,0.1746,2,119.0,0.2773,0.0,249.0,631.0,1.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,val
SNY,2025-09-04,Amlitelimab,NCT06224348,0,1,0.0,0.0653,70,-14.0,0.2773,0.0,249.0,97.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,val
REGN,2025-09-08,REGN1908,NCT06602726,0,1,0.0,0.1041,29,-121.0,0.2773,0.0,249.0,263.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,val
CCCC,2025-09-15,cemsidomide,NCT04756726,1,2,0.0,0.1746,3,107.0,0.2773,0.0,12.0,12.0,1.0,0,0,0.0,1,1,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,val
PALI,2025-09-17,PALI-2108,NCT07428096,0,6,0.0,0.0197,6,135.0,0.2773,0.0,0.0,0.0,1.0,1,0,0.0,0,1,0.0,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,val
PALI,2025-09-17,PALI-2108,NCT07428096,0,5,0.0,0.0197,5,135.0,0.2773,0.0,41.0,41.0,1.0,1,0,0.0,0,1,0.0,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,val
LLY,2025-09-19,Tirzepatide Dose 1,NCT05260021,0,1,0.0,0.0073,106,-416.0,0.2773,0.0,249.0,42.0,0.0,1,0,1.0,0,1,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,test
IONS,2025-09-22,zilganersen,NCT04849741,0,1,0.0,0.1718,14,-31.0,0.2773,0.0,249.0,214.0,1.0,1,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
QURE,2025-09-24,AMT-130,NCT04120493,1,3,0.0,2.0568,3,1346.0,0.2773,0.0,442.0,442.0,1.0,1,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,test
QURE,2025-09-24,AMT-130,NCT04120493,1,4,0.0,2.0568,4,1346.0,0.2773,0.0,0.0,0.0,1.0,1,1,0.0,0,1,0.0,0.0,0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,test
PEPG,2025-09-25,PGN-EDODM1,NCT06204809,1,1,0.0,0.3828,2,33.0,0.2773,0.0,249.0,422.0,0.0,0,1,1.0,0,0,0.0,1.0,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
MLTX,2025-09-29,sonelokimab,NCT06641076,1,2,0.0,0.3176,3,493.0,0.2773,0.0,827.0,826.0,1.0,1,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,test
TNYA,2025-10-01,TN-401,NCT06228924,0,1,0.0,0.463,2,212.0,0.2773,0.0,249.0,214.0,0.0,0,0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,test
ARTV,2025-10-01,AlloNK,NCT06265220,0,1,0.0,0.8607,1,669.0,0.2773,0.0,249.0,120.5,1.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,test
ABBV,2025-10-06,BOTOX,NCT06399718,0,1,0.0,0.0128,100,35.0,0.2773,0.0,249.0,49.0,0.0,1,0,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,test
CABA,2025-10-31,rese-cel (formerly CABA-201),NCT06154252,1,1,0.0,0.5003,3,996.0,0.2773,0.0,249.0,147.0,0.0,0,0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,test
MRK,2025-10-09,Pembrolizumab,NCT04700072,0,37,0.0,0.0476,136,8.0,0.2773,0.0,391.0,39.0,0.0,0,0,1.0,1,1,1.0,1.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,test
LLY,2025-10-15,Orforglipron,NCT06109311,0,4,0.0,0.0073,107,-30.0,0.2773,0.0,68.0,26.0,0.0,1,0,1.0,0,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,test
PRAX,2025-10-16,ulixacaltamide,NCT06087276,1,1,0.0,0.0642,6,-45.0,0.2773,0.0,249.0,958.0,0.0,1,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
MRK,2025-10-17,Pembrolizumab,NCT03516981,0,38,0.0,0.0476,137,-126.0,0.2773,0.0,8.0,8.0,0.0,0,1,1.0,0,0,0.0,0.0,0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
SNSE,2025-10-17,Solnerstotug (SNS-101),NCT05864144,1,1,0.0,2.1831,3,592.0,0.2773,0.0,249.0,511.0,1.0,0,0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,test
ACHV,2025-10-17,cytisinicline,NCT05766046,1,1,0.0,0.1982,2,-46.0,0.2773,0.0,249.0,1394.0,0.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
CELC,2025-10-18,gedatolisib,NCT03742349,1,1,0.0,0.5,1,-985.0,0.2773,0.0,249.0,120.5,0.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
SMMT,2025-10-19,ivonescimab,NCT07229417,0,2,0.0,0.0639,2,711.0,0.2773,0.0,406.0,406.0,0.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,test
PALI,2025-10-20,PALI-2108,NCT07428096,0,7,0.0,0.0197,7,102.0,0.2773,0.0,33.0,33.0,1.0,1,0,0.0,0,1,0.0,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,test
SION,2025-10-21,SION-719,NCT07108153,1,1,0.0,0.3196,1,253.0,0.2773,0.0,249.0,120.5,0.0,1,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,test
QTTB,2025-10-21,bempikibart,NCT06018428,0,2,0.0,0.8734,2,223.0,0.2773,0.0,315.0,315.0,1.0,1,0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,test
SPRO,2025-10-21,TBP-PI-HBr,NCT06059846,0,1,0.0,0.3974,3,-267.0,0.2773,0.0,249.0,357.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,test
ALEC,2025-10-22,latozinemab (AL001),NCT06111014,1,1,0.0,1.0977,3,-50.0,0.2773,0.0,249.0,330.0,0.0,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
SNY,2025-10-22,SAR447537,NCT05856331,0,1,0.0,0.0653,71,-77.0,0.2773,0.0,249.0,48.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,test
ARCT,2025-10-22,ARCT-032,NCT06747858,1,1,0.0,0.7716,4,40.0,0.2773,0.0,249.0,72.0,0.0,0,0,0.0,0,1,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,test
ARMP,2025-10-22,AP-SA02,NCT05184764,1,3,0.0,0.0378,5,-349.0,0.2773,0.0,156.0,156.0,0.0,1,0,1.0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,test
VTYX,2025-10-23,VTX3232,NCT06771115,1,1,0.0,0.1922,2,-42.0,0.2773,0.0,249.0,716.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,test
INBX,2025-10-24,ozekibart (INBRX-109),NCT04950075,1,1,0.0,0.142,1,-23.0,0.2773,0.0,249.0,120.5,1.0,1,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
AZN,2025-10-24,AZD2693,NCT05809934,0,1,0.0,0.0177,83,-102.0,0.2773,0.0,249.0,175.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,test
ZBIO,2025-10-27,obexelimab,NCT06559163,0,1,0.0,0.2057,1,217.0,0.2773,0.0,249.0,120.5,0.0,1,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,test
SRPT,2025-11-04,Amondys 45 (casimersen) and Vyondys 53 (golodirsen),NCT04179409,1,1,0.0,0.3868,6,-1525.0,0.2773,0.0,249.0,133.0,0.0,0,1,1.0,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
INKT,2025-11-07,agenT-797,NCT05108623,0,2,0.0,0.2782,3,-675.0,0.2773,0.0,119.0,119.0,0.0,0,0,1.0,1,1,0.0,0.0,0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
SNY,2025-11-07,Dupilumab SAR231893,NCT04684524,0,6,0.0,0.0653,72,-328.0,0.2773,0.0,560.0,16.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,test
AMGN,2025-11-08,Evolocumab,NCT03872401,0,5,0.0,0.0436,41,-106.0,0.2773,0.0,1328.0,162.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
COGT,2025-11-10,bezuclastinib,NCT05208047,1,2,0.0,0.1429,3,-41.0,0.2773,0.0,700.0,700.0,1.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
ALKS,2025-11-11,ALKS 2680,NCT06555783,0,1,0.0,0.1184,4,-1.0,0.2773,0.0,249.0,798.0,0.0,1,1,1.0,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
NVS,2025-11-12,KLU156,NCT05842954,0,1,0.0,0.0354,144,-138.0,0.2773,0.0,249.0,317.0,0.0,0,0,1.0,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,test
KRRO,2025-11-13,KRRO-110,NCT06677307,1,1,0.0,0.81,1,384.0,0.2773,0.0,249.0,120.5,1.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,test
ORIC,2025-11-13,ORIC-944,NCT05413421,0,1,0.0,0.4648,1,18.0,0.2773,0.0,249.0,120.5,0.0,0,0,0.0,1,1,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,test
ATHE,2025-11-13,ATH434,NCT05864365,0,2,0.0,0.6522,2,-260.0,0.2773,0.0,287.0,287.0,0.0,0,1,1.0,0,1,0.0,0.0,0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
AGIO,2025-11-19,mitapivat,NCT05144256,1,1,0.0,0.5216,3,-565.0,0.2773,0.0,249.0,1833.0,1.0,1,0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,test
MRK,2025-11-20,Sotatercept,NCT06664801,0,5,0.0,0.0476,140,0.0,0.2773,0.0,231.0,11.0,0.0,1,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,test
LLY,2025-11-21,Orforglipron,NCT06584916,0,5,0.0,0.0073,108,0.0,0.2773,0.0,37.0,37.0,0.0,1,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,test
CTNM,2025-11-24,PIPE-307 Dose A,NCT06083753,0,1,0.0,0.3255,2,-133.0,0.2773,0.0,249.0,146.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
JANX,2025-12-02,JANX007,NCT05519449,1,2,0.0,0.2611,3,577.0,0.2773,0.0,363.0,363.0,0.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,test
PHVS,2025-12-03,"Deucrictibant, Placebo",NCT06343779,1,1,0.0,0.1786,1,-47.0,0.2773,0.0,249.0,120.5,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,test
STRO,2025-12-03,STRO-004,NCT07227168,0,1,0.0,0.6328,2,728.0,0.2773,0.0,249.0,265.0,0.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,test
PRAX,2025-12-04,relutrigine,NCT07010471,0,1,0.0,0.0304,7,209.0,0.2773,0.0,249.0,49.0,0.0,1,1,0.0,0,1,0.0,0.0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,test
BMEA,2025-12-05,icovamenib,NCT07254286,0,1,0.0,0.5277,3,40.0,0.2773,0.0,249.0,725.0,0.0,0,0,1.0,0,1,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,test
TERN,2025-12-08,TERN-701,NCT06163430,1,1,0.0,0.3691,4,1453.0,0.2773,0.0,249.0,279.0,0.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,test
KYMR,2025-12-08,KT-621,NCT06945458,1,1,0.0,0.0768,1,-28.0,0.2773,0.0,249.0,120.5,0.0,0,0,1.0,0,1,0.0,0.0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,test
WVE,2025-12-08,WVE-007,NCT06842186,1,1,0.0,0.2327,4,297.0,0.2773,0.0,249.0,418.0,0.0,1,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,test
DYN,2025-12-08,zeleciment rostadirsen,NCT05524883,0,1,0.0,0.4646,1,1424.0,0.2773,0.0,249.0,120.5,1.0,1,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,test
CRBP,2025-12-11,CRB-913,NCT07310901,0,1,0.0,0.6915,5,203.0,0.2773,0.0,249.0,685.0,0.0,1,0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,test
LLY,2025-12-11,Retatrutide,NCT05931367,0,1,0.0,0.0073,109,-27.0,0.2773,0.0,249.0,20.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,test
RZLT,2025-12-11,Ersodetug,NCT06881992,1,1,0.0,0.3734,3,629.0,0.2773,0.0,249.0,609.0,0.0,0,0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,test
MLYS,2025-12-12,Lorundrostat,NCT06785454,0,1,0.0,0.2563,3,5.0,0.2773,0.0,249.0,277.0,0.0,1,0,1.0,0,0,1.0,1.0,0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
SNY,2025-12-15,Tolebrutinib,NCT04458051,0,2,0.0,0.0653,73,-31.0,0.2773,0.0,469.0,38.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
DBVT,2025-12-16,VIASKIN Peanut patch,NCT07003919,0,1,0.0,0.0605,4,320.0,0.2773,0.0,249.0,2310.0,0.0,1,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,test
BNTX,2025-12-16,Investigational Influenza Vaccine,NCT06821061,0,1,0.0,0.5252,13,1.0,0.2773,0.0,249.0,496.0,0.0,1,0,1.0,0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,test
CV,2025-12-17,tirzepatide,NCT04255433,0,1,0.0,0.0692,1,-188.0,0.2773,0.0,249.0,120.5,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,test
