ticker,event_date,event_trading_date,nct_id,title,phase,sponsor,conditions,enrollment,interventions,market_cap_m,move_pct,move_2d_pct,price_before,price_after,move_class,event_type,catalyst_type,price_error
NRC,2019-04-02,2019-04-02,NCT02388490,Brentuximab Vedotin in Patients With Relapsed or Refractory EBV-and CD30-positive Lymphomas,PHASE2,Seoul National University Hospital,Relapsed or Refractory EBV-and CD30-positive Lymphomas,25,brentuximab vedotin,303.8,0.6,1.01,33.75,33.95,Low,Gainer,Clinical Data,
SNDX,2021-03-31,2021-03-31,NCT02708680,Randomized Phase 2 Study of Atezolizumab and Entinostat in Patients With aTN Breast Cancer With Phase 1b Lead In,PHASE1/PHASE2,Syndax Pharmaceuticals,Breast Cancer,89,Entinostat; Atezolizumab; Placebo,1886.9,6.68,13.41,20.96,22.36,Medium,Gainer,Clinical Data,
NRC,2018-02-06,2018-02-06,NCT02267603,Pembrolizumab in Treating Patients With Advanced Merkel Cell Cancer,PHASE2,National Cancer Institute (NCI),Recurrent Merkel Cell Carcinoma; Stage III Merkel Cell Carcinoma AJCC v7; Stage IIIA Merkel Cell Carcinoma AJCC v7; Stage IIIB Merkel Cell Carcinoma AJCC v7; Stage IV Merkel Cell Carcinoma AJCC v7,50,Laboratory Biomarker Analysis; Pembrolizumab,303.8,0.0,-3.47,30.41,30.41,Low,Loser,Clinical Data,
NRC,2019-06-12,2019-06-12,NCT02714959,IL-2 in Refractory Autoimmune Encephalitis,PHASE1/PHASE2,Seoul National University Hospital,Encephalitis,10,Proleukin,303.8,0.14,0.65,44.33,44.39,Low,Gainer,Clinical Data,
VIR,2021-08-20,2021-08-20,NCT04779879,"Safety, Tolerability and Pharmacokinetics of Second Generation VIR-7831 Material in Non-hospitalized Participants With Mild to Moderate COVID-19",PHASE2,"Vir Biotechnology, Inc.",Covid19,354,Sotrovimab (Gen1); Sotrovimab (Gen2); Sotrovimab (Gen2),1264.6,2.97,6.43,45.13,46.47,Low,Gainer,Clinical Data,
BMY,2022-11-14,2022-11-14,NCT05093790,"A Study to Evaluate BMS-986141 Added on to Aspirin or Ticagrelor or the Combination, on Thrombus Formation in a Thrombosis Chamber Model in Participants With Stable Coronary Artery Disease and Healthy Participants",PHASE2,Bristol-Myers Squibb,Coronary Artery Disease; Healthy Participants,58,Ticagrelor; BMS-986141; Aspirin,,0.57,0.42,65.73,66.11,Low,Gainer,Clinical Data,
NRC,2018-04,2018-04-02,NCT01847924,NEURoaid II (MLC 901) Assessment in Cognitively Impaired Not Demented Subjects,PHASE2,"National University Hospital, Singapore",Cognitive Impairment,103,MLC901; Placebo,303.8,-2.74,2.05,24.79,24.11,Low,Loser,Clinical Data,
NRC,2019-03-04,2019-03-04,NCT02237196,Anti-TSLP (AMG 157) Plus Antigen-Specific Immunotherapy for Induction of Tolerance in Individuals With Cat Allergy,PHASE1/PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),Cat Allergy; Cat Hypersensitivity,121,AMG 157; Cat Immunotherapy; Cat Immunotherapy Placebo,303.8,-1.56,-1.97,34.07,33.54,Low,Loser,Clinical Data,
CGON,2018-08,,NCT02365818,Safety and Efficacy of CG0070 Oncolytic Virus Regimen for High Grade NMIBC After BCG Failure,PHASE2,"CG Oncology, Inc.",Bladder Cancer,66,CG0070,4858.3,,,,,Unknown,Loser,Clinical Data,Insufficient price data
NRC,2004-07-29,,NCT00039624,Magnetic Resonance-Guided High-Dose Brachytherapy (Short-Range Radiation Therapy) for Prostate Cancer,PHASE2,National Cancer Institute (NCI),Prostate Cancer,12,Brachytherapy,303.8,,,,,Unknown,Loser,Clinical Data,Insufficient price data
AMGN,2016-07-22,2016-07-22,NCT01677858,A Study of Weekly Carfilzomib in Combination With Dexamethasone for Progressive Multiple Myeloma,PHASE1/PHASE2,Amgen,Multiple Myeloma,116,Carfilzomib; Dexamethasone,,0.9,1.44,122.78,123.88,Low,Gainer,Clinical Data,
NRC,2021-12-14,2021-12-14,NCT03760458,"The Pharmacokinetics, Safety, and Tolerability of Abacavir/Dolutegravir/Lamivudine Dispersible and Immediate Release Tablets in HIV-1-Infected Children Less Than 12 Years of Age",PHASE1/PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),HIV Infections,57,Abacavir (ABC)/Dolutegravir (DTG)/Lamivudine (3TC) Dispersible Tablets; Abacavir (ABC)/Dolutegravir (DTG)/Lamivudine (3TC) Immediate Release Tablets (Immediate release),303.8,-2.02,-0.54,38.08,37.31,Low,Loser,Clinical Data,
NRC,2020-06-16,2020-06-16,NCT03208231,Evaluating the Safety and Antiviral Activity of Monoclonal Antibody VRC01 in Infants With HIV Receiving Combination Antiretroviral Therapy,PHASE1/PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),HIV Infections,61,VRC01; Combination Antiretroviral Therapy (cART),303.8,3.16,1.25,47.79,49.29,Low,Gainer,Clinical Data,
IONS,2020-07-20,2020-07-20,NCT04083222,"A Study to Assess the Safety, Tolerability and Efficacy of IONIS-AGT-LRx",PHASE2,"Ionis Pharmaceuticals, Inc.",Hypertension,26,Placebo; ISIS 757456,,-0.13,-1.77,62.15,62.07,Low,Loser,Clinical Data,
NRC,2019-03-28,2019-03-28,NCT02649439,Prostvac in Patients With Biochemically Recurrent Prostate Cancer,PHASE2,National Cancer Institute (NCI),Prostate Cancer,97,PROSTVAC -V; PROSTVAC-F,303.8,0.1,-0.13,33.82,33.85,Low,Gainer,Clinical Data,
CNTB,2019-12-31,,NCT04318639,The Combination of Donepezil and Cognitive Training for Treating Alcohol Use Disorder,PHASE2/PHASE3,VA Connecticut Healthcare System,Alcohol Use Disorder; Mild Cognitive Impairment,15,Donepazil,138.1,,,,,Unknown,Loser,Clinical Data,Insufficient price data
NRC,2019-09-01,2019-09-03,NCT03833895,The Phenylephrine vs. Norepinephrine Infusion Undergoing Cesarean Section,PHASE2/PHASE3,China International Neuroscience Institution,Cesarean Section Complications,238,Norepinephrine; Phenylephrine; Ringer's Solution,303.8,0.03,1.22,56.22,56.24,Low,Gainer,Clinical Data,
NRC,2019-12-31,2019-12-31,NCT04446884,Treatment of Stress Urinary Incontinence in Women With Autologous Adipose-derived Mesenchymal Stem Cells,PHASE1/PHASE2,Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus,Stress Urinary Incontinence,10,Autologous adipose-derived mesenchymal stem cells; Standard treatment according to the Clinical protocols,303.8,0.32,0.11,58.08,58.27,Low,Gainer,Clinical Data,
PFE,2021-03-02,2021-03-02,NCT03969719,A Double-blind Study to Assess 2 Doses of an Investigational Product for 16 Weeks in Participants With Non-alcoholic Fatty Liver Disease and Type 2 Diabetes Mellitus,PHASE2,Pfizer,Non-alcoholic Steatohepatitis,164,Placebo; PF-06835919; PF-06835919,,-0.53,2.08,26.25,26.11,Low,Loser,Clinical Data,
OCUL,2021-08-11,2021-08-11,NCT04747977,To Assess the Efficacy and Safety of OTX-DED for the Short-term Treatment of Signs and Symptoms of Dry Eye Disease,PHASE2,"Ocular Therapeutix, Inc.",Dry Eye,172,OTX-DED; OTX-DED; OTX-DED,1946.2,0.05,-0.82,10.99,10.99,Low,Gainer,Clinical Data,
BIIB,2020-01-11,2020-01-13,NCT03283371,"Phase 2 Efficacy, Safety, and Tolerability Study of Natalizumab in Focal Epilepsy",PHASE2,Biogen,"Epilepsy, Focal Seizures, Partial Seizures",67,Natalizumab; Placebo,,-0.88,0.83,296.51,293.9,Low,Loser,Clinical Data,
ACRS,2018-03-01,2018-03-01,NCT03278028,A Study of A-101 Topical Solution Administered Twice a Week in Subjects With Common Warts,PHASE2,"Aclaris Therapeutics, Inc.",Common Wart,159,A-101 Topical Solution; A-101 Vehicle Solution,311.0,-2.01,2.56,19.94,19.54,Low,Loser,Clinical Data,
PTGX,2021-10-06,2021-10-06,NCT04202965,PTG-300 in Subjects With Hereditary Hemochromatosis,PHASE2,"Protagonist Therapeutics, Inc.",Hereditary Hemochromatosis,16,PTG-300,5756.4,-2.0,0.67,17.99,17.63,Low,Loser,Clinical Data,
ANRO,2022-12-01,,NCT05117632,ALTO-100 in MDD and/or PTSD,PHASE2,Alto Neuroscience,Major Depressive Disorder; Post Traumatic Stress Disorder,245,ALTO-100 PO tablet,611.7,,,,,Unknown,Loser,Clinical Data,Insufficient price data
NRC,2018-05-30,2018-05-30,NCT02362425,Antioxidant Therapy in RYR1-Related Congenital Myopathy,PHASE1/PHASE2,National Institute of Nursing Research (NINR),Neuromuscular Disease,63,N-acetylcysteine; Placebo,303.8,2.05,0.73,28.99,29.58,Low,Gainer,Clinical Data,
NVS,2018-01-15,2018-01-16,NCT02961062,Study of SAF312 as an Eye Drop for Treatment of Eye Pain Following Photorefractive Keratectomy (PRK) Surgery,PHASE2,Novartis Pharmaceuticals,Postoperative Ocular Pain After PRK Surgery,40,SAF312; Placebo,,0.09,0.27,55.82,55.87,Low,Gainer,Clinical Data,
NRC,2019-01-02,2019-01-02,NCT02810418,Mesothelin-Targeted Immunotoxin LMB-100 Alone or in Combination With Nab-Paclitaxel in People With Previously Treated Metastatic and/or Locally Advanced Pancreatic Ductal Adenocarcinoma and Mesothelin Expressing Solid Tumors,PHASE1/PHASE2,National Cancer Institute (NCI),Neoplasms; Pancreatic Neoplasms,40,LMB-100; Nab-Paclitaxel; Mesothelin Expression,303.8,0.42,-2.46,33.21,33.35,Low,Gainer,Clinical Data,
GILD,2018-11-12,2018-11-12,NCT02868242,Efficacy and Safety of Ledipasvir/Sofosbuvir Fixed Dose Combination in the Treatment of Hepatitis C Virus (HCV) Infection in Pediatric Participants Undergoing Cancer Chemotherapy,PHASE2,Gilead Sciences,Hepatitis C Virus Infection,19,LDV/SOF,,-0.97,-0.37,53.6,53.08,Low,Loser,Clinical Data,
PFE,2017-08-21,2017-08-21,NCT02534935,"Immunogenicity, Safety and Tolerability of a Neisseria Meningitidis Serogroup B Bivalent Recominant Lipoprotein 2086 Vaccine (Bivalent rLP2086) in Healthy Toddlers.",PHASE2,Pfizer,Meningococcal B Disease,396,rLP2086 vaccine; Pediatric HAV vaccine,,0.28,1.47,21.17,21.23,Low,Gainer,Clinical Data,
NRC,2018-01,2018-01-02,NCT01458717,Neoadjuvant Chemoradiation in Patients With Borderline Resectable Pancreatic Cancer,PHASE2/PHASE3,Seoul National University Hospital,Pancreatic Cancer,58,Neoadjuvant chemoradiation; Upfront surgery,303.8,-1.34,-1.21,31.5,31.08,Low,Loser,Clinical Data,
NRC,2020-10-01,2020-10-01,NCT02921269,"Atezolizumab and Bevacizumab in Treating Patients With Recurrent, Persistent, or Metastatic Cervical Cancer",PHASE2,National Cancer Institute (NCI),"Cervical Adenocarcinoma; Cervical Adenosquamous Carcinoma; Cervical Squamous Cell Carcinoma, Not Otherwise Specified; Recurrent Cervical Carcinoma; Stage IV Cervical Cancer AJCC v6 and v7; Stage IVA Cervical Cancer AJCC v6 and v7; Stage IVB Cervical Cancer AJCC v6 and v7",11,Atezolizumab; Bevacizumab; Laboratory Biomarker Analysis,303.8,3.23,4.27,43.7,45.11,Low,Gainer,Clinical Data,
KURA,2020-12-14,2020-12-14,NCT02383927,Phase II Study of Tipifarnib in Squamous Head and Neck Cancer With HRAS Mutations,PHASE2,"Kura Oncology, Inc.",Thyroid Cancer; Squamous Cell Carcinoma Head and Neck Cancer (HNSCC); HRAS Mutant Tumor; Other Squamous Cell Carcinoma (SCC) With HRAS Mutant Tumor,63,Tipifarnib,759.7,-0.67,-3.46,41.62,41.34,Low,Loser,Clinical Data,
BMY,2020-03-10,2020-03-10,NCT03130959,A Study to Evaluate the Safety and Efficacy of Nivolumab Monotherapy and Nivolumab in Combination With Ipilimumab in Pediatric Participants With High Grade Primary Central Nervous System (CNS) Malignancies,PHASE2,Bristol-Myers Squibb,Various Advanced Cancer,166,Nivolumab; Ipilimumab,,0.47,-1.99,45.83,46.04,Low,Gainer,Clinical Data,
BDTX,2019-04-16,,NCT03608371,BTRX-246040 Study in Participants With Parkinson's Disease With Motor Fluctuations,PHASE2,"BlackThorn Therapeutics, Inc.",Parkinson Disease; Motor Disorder,24,BTRX-246040; Placebo,140.7,,,,,Unknown,Loser,Clinical Data,Insufficient price data
AZN,2018-07-19,2018-07-19,NCT03316131,"A Study to Assess the Effect of Intensive Uric Acid (UA) Lowering Therapy With RDEA3170, Febuxostat, Dapagliflozin on Urinary Excretion of UA",PHASE2,AstraZeneca,Asymptomatic Hyperuricemia,36,Verinurad; Febuxostat; Dapagliflozin,,-0.8,-0.43,61.31,60.82,Low,Loser,Clinical Data,
BMY,2020-09-14,2020-09-14,NCT03486899,A Study of Experimental Medication BMS-986036 in Adults With Nonalcoholic Steatohepatitis (NASH) and Stage 3 Liver Fibrosis,PHASE2,Bristol-Myers Squibb,Liver Fibrosis; Nonalcoholic Fatty Liver Disease (NAFLD); Nonalcoholic Steatohepatitis,197,BMS-986036; Placebo,,1.2,0.92,47.63,48.2,Low,Gainer,Clinical Data,
PFE,2018-01-15,2018-01-16,NCT01781572,A Phase Ib/II Study of LEE011 in Combination With MEK162 in Patients With NRAS Mutant Melanoma,PHASE1/PHASE2,Pfizer,Locally Advanced or Metastatic NRAS Mutant Melanoma,102,LEE011; MEK162,,0.16,1.75,23.9,23.94,Low,Gainer,Clinical Data,
NRC,2020-12-20,2020-12-21,NCT05622357,Prospective Study of Short Course Radiation Therapy Followed by Neoadjuvant Chemotherapy and Surgery in Locally Advanced Rectal Cancer,PHASE2,"National Cancer Institute, Egypt",Locally Advanced Rectal Carcinoma,51,short course radiation therapy followed by 6 cycles of CAPOX then surgery,303.8,-3.23,-3.95,42.09,40.73,Low,Loser,Clinical Data,
CRBP,2020-06-17,2020-06-17,NCT03451045,Trial to Evaluate Efficacy and Safety of Lenabasum in Cystic Fibrosis,PHASE2,Corbus Pharmaceuticals Inc.,Cystic Fibrosis,447,Lenabasum 20 mg; Lenabasum 5 mg; Placebo,150.4,3.17,5.15,227.4,234.6,Low,Gainer,Clinical Data,
MRK,2021-06-08,2021-06-08,NCT03631407,Safety and Efficacy of Vicriviroc (MK-7690) in Combination With Pembrolizumab (MK-3475) in Participants With Advanced/Metastatic Microsatellite Stable (MSS) Colorectal Cancer (CRC) (MK-7690-046),PHASE2,Merck Sharp & Dohme LLC,Colorectal Neoplasms,41,Vicriviroc; Pembrolizumab,,-0.55,1.7,62.2,61.86,Low,Loser,Clinical Data,
SRPT,2021-03-10,2021-03-10,NCT03218995,Study of Eteplirsen in Young Participants With Duchenne Muscular Dystrophy (DMD) Amenable to Exon 51 Skipping,PHASE2,"Sarepta Therapeutics, Inc.",Duchenne Muscular Dystrophy,15,Eteplirsen,1756.2,-1.45,1.66,85.75,84.51,Low,Loser,Clinical Data,
MOLN,2019-01,,NCT01530269,C11-Sodium Acetate PET/CT Imaging for Metastatic Disease in Intermediate-to-high Risk Prostate Adenocarcinoma,PHASE2,Phoenix Molecular Imaging,Prostate Cancer; Prostate Adenocarcinoma,300,C11-Sodium Acetate,187.8,,,,,Unknown,Loser,Clinical Data,Insufficient price data
LLY,2022-10-13,2022-10-13,NCT05177094,Chronic Pain Master Protocol (CPMP): A Study of LY3526318 in Participants With Diabetic Peripheral Neuropathic Pain,PHASE2,Eli Lilly and Company,Diabetic Peripheral Neuropathic Pain,155,LY3526318; Placebo,,2.32,2.1,315.54,322.86,Low,Gainer,Clinical Data,
MRK,2018-10-04,2018-10-04,NCT02987972,"A Study to Evaluate the Safety, Tolerability, and Immunogenicity of Two Lots of V114 in Healthy Infants (V114-008)",PHASE2,Merck Sharp & Dohme LLC,Pneumococcal Infections,1051,V114 Lot 1; V114 Lot 2; Prevnar 13™,,-0.21,-0.48,54.04,53.93,Low,Loser,Clinical Data,
RHHBY,2019-09-26,2019-09-26,NCT02951429,"Efficacy, Safety, and Tolerability Study of Pirfenidone in Combination With Sildenafil in Participants With Advanced Idiopathic Pulmonary Fibrosis (IPF) and Intermediate or High Probability of Group 3 Pulmonary Hypertension",PHASE2,Hoffmann-La Roche,Idiopathic Pulmonary Fibrosis,177,Pirfenidone; Placebo; Sildenafil,,1.88,2.5,28.26,28.79,Low,Gainer,Clinical Data,
NRC,2017-10-16,2017-10-16,NCT01891994,Extended Dosing With Eltrombopag for Severe Aplastic Anemia,PHASE2,"National Heart, Lung, and Blood Institute (NHLBI)",Severe Aplastic Anemia (SAA),40,Eltrombopag,303.8,-0.14,0.96,30.79,30.74,Low,Loser,Clinical Data,
MOLN,2021-08-20,2021-08-20,NCT04834856,"Viral Clearance, PK and Tolerability of Ensovibep in COVID-19 Patients",PHASE2,Molecular Partners AG,Covid19,12,ensovibep,187.8,0.92,2.35,19.57,19.75,Low,Gainer,Clinical Data,
NRC,2019-11-01,2019-11-01,NCT03789175,Nicotinamide Riboside on Mitochondrial Function in Li-Fraumeni Syndrome,PHASE1/PHASE2,"National Heart, Lung, and Blood Institute (NHLBI)",Cancer; Skin Fibroblasts; Muscle Weakness,1,Nicotinamide Riboside (NR),303.8,2.33,3.06,50.59,51.77,Low,Gainer,Clinical Data,
MRK,2014-02-19,2014-02-19,NCT01605396,"A Phase II Trial of Ridaforolimus and Exemestane, Compared to Ridaforolimus, Dalotuzumab and Exemestane in Participants With Breast Cancer (MK-8669-064)",PHASE2,Merck Sharp & Dohme LLC,Breast Neoplasms,80,Ridaforolimus; Dalotuzumab; Exemestane,,-1.17,0.22,36.36,35.94,Low,Loser,Clinical Data,
NRC,2018-01-18,2018-01-18,NCT02626182,Evaluation and Treatment of Pulmonary Vascular Disease in Moderate to Severe CF,PHASE1/PHASE2,National Jewish Health,Cystic Fibrosis,14,sildenafil; placebo,303.8,-0.14,2.19,30.87,30.83,Low,Loser,Clinical Data,
KPTI,2018-01-08,2018-01-08,NCT02088541,Selinexor (KPT-330) in Older Patients With Relapsed AML,PHASE2,Karyopharm Therapeutics Inc,Acute Myeloid Leukemia (AML),317,Selinexor; Hydroxyurea; Ara-C,172.6,-1.85,-1.66,153.75,150.9,Low,Loser,Clinical Data,
SPRB,2019-03-02,,NCT03257462,Study of SPR001 in Adults With Classic Congenital Adrenal Hyperplasia,PHASE2,Spruce Biosciences,Congenital Adrenal Hyperplasia; CAH - Congenital Adrenal Hyperplasia,24,SPR001,58.8,,,,,Unknown,Loser,Clinical Data,Insufficient price data
GALT,2018-03,2018-03-01,NCT02407041,"An Open-Label, Phase 2a Study to Evaluate Safety and Efficacy of GR-MD-02 for Treatment of Psoriasis",PHASE2,Galectin Therapeutics Inc.,Psoriasis,5,GR-MD-02,192.1,-2.92,7.54,4.11,3.99,Low,Loser,Clinical Data,
NRC,2019-03-13,2019-03-13,NCT03443596,Blood Pressure Control in Acute Ischemic Stroke,PHASE2/PHASE3,National University of Singapore,Blood Pressure; Acute Stroke,54,Early intensive BP control,303.8,1.2,-0.79,34.23,34.63,Low,Gainer,Clinical Data,
TKNO,2020-11-13,,NCT03360929,"Evaluate Safety, Tolerability, Pharmacokinetics and Anti-tumor Activity of AZD3759",PHASE1/PHASE2,LYZZ Alpha Holding Ltd,Non Small Cell Lung Cancer,15,AZD3759,138.1,,,,,Unknown,Loser,Clinical Data,Insufficient price data
VRTX,2021-05-04,2021-05-04,NCT04474197,Evaluation of the Efficacy and Safety of VX-864 in Subjects With the PiZZ Genotype,PHASE2,Vertex Pharmaceuticals Incorporated,Alpha1-Antitrypsin Deficiency,44,VX-864; Placebo,,-1.42,-1.87,217.95,214.85,Low,Loser,Clinical Data,
NRC,2018-08-14,2018-08-14,NCT01916291,Safety and Efficacy of Dinoprostone (Propess) in the Women With Premature Rupture of Membrane or Gestational Age <38,PHASE2,Seoul National University Hospital,Induction of Labor,189,Propess insertion group,303.8,-0.26,-1.32,32.35,32.27,Low,Loser,Clinical Data,
MESO,2021-04-06,2021-04-06,NCT01781390,Safety Study of Allogeneic Mesenchymal Precursor Cell Infusion in Myocardial Infarction,PHASE2,"Mesoblast, Inc.",Acute Myocardial Infarction,106,Placebo; Mesenchymal Precursor Cells (MPC) 12.5 M; Mesenchymal Precursor Cells (MPC) 25 M,2103.1,2.3,2.42,16.52,16.9,Low,Gainer,Clinical Data,
NRC,2020-04-30,2020-04-30,NCT03682120,Safety/Efficacy Study of Seqirus A/H7N9 IIV With or Without MF59(R) Adjuvant to Prevent Avian Influenza,PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),Avian Influenza; Influenza Immunisation,372,A/H7N9; MF59; Phosphate Buffered Saline (PBS) diluent,303.8,-7.4,-4.72,49.47,45.81,Medium,Loser,Clinical Data,
VRTX,2021-11-11,2021-11-11,NCT04340362,Phase 2a Study of VX-147 in Adults With APOL1-mediated Focal Segmental Glomerulosclerosis,PHASE2,Vertex Pharmaceuticals Incorporated,"Glomerulosclerosis, Focal Segmental",16,VX-147,,-1.09,-0.33,187.91,185.87,Low,Loser,Clinical Data,
NRC,2019-07-10,2019-07-10,NCT01448096,Study in Patients With Primary Breast Diffuse Large B-cell Lymphoma,PHASE2,Chonbuk National University Hospital,Large B Cell Diffuse Lymphoma,33,Rituximab; Prophylactic intrathecal chemotherapy,303.8,2.72,1.77,49.63,50.99,Low,Gainer,Clinical Data,
AVXL,2020-09-30,2020-09-30,NCT03774459,ANAVEX2-73 Study in Parkinson's Disease Dementia,PHASE2,Anavex Life Sciences Corp.,Parkinsons Disease With Dementia,132,High dose ANAVEX2-73; Mid dose ANAVEX2-73; Placebo oral capsule,410.5,-2.78,-9.62,4.68,4.55,Low,Loser,Clinical Data,
NRC,2013-07-01,2013-07-01,NCT01238211,Combination Chemotherapy and Dasatinib in Treating Patients With Newly Diagnosed Acute Myeloid Leukemia,PHASE2,National Cancer Institute (NCI),Acute Myeloid Leukemia; Acute Myeloid Leukemia Arising From Previous Myelodysplastic Syndrome; Adult Acute Myeloid Leukemia With Inv(16)(p13.1q22); CBFB-MYH11; Adult Acute Myeloid Leukemia With t(16;16)(p13.1;q22); CBFB-MYH11; Adult Acute Myeloid Leukemia With t(8;21); (q22; q22.1); RUNX1-RUNX1T1; Core Binding Factor Acute Myeloid Leukemia; Secondary Acute Myeloid Leukemia; Therapy-Related Acute Myeloid Leukemia,61,Cytarabine; Dasatinib; Daunorubicin Hydrochloride,303.8,-4.56,-6.67,14.02,13.38,Low,Loser,Clinical Data,
NVS,2017-05-12,2017-05-12,NCT02039947,Study to Evaluate Treatment of Dabrafenib Plus Trametinib in Subjects With BRAF Mutation-Positive Melanoma That Has Metastasized to the Brain,PHASE2,Novartis Pharmaceuticals,Melanoma and Brain Metastases,127,Dabrafenib; Trametinib,,2.24,2.36,50.71,51.85,Low,Gainer,Clinical Data,
